Google Drive - Could not create folder in Google Drive - Error Code {0},Google Drive - Không thể tạo thư mục trong Google Drive - Mã lỗi {0},
Google Drive - Could not find folder in Google Drive - Error Code {0},Google Drive - Không thể tìm thấy thư mục trong Google Drive - Mã lỗi {0},
Google Drive - Could not locate - {0},Google Drive - Không thể định vị - {0},
Google Drive Backup Successful.,Sao lưu Google Drive thành công.,
Google Font,Phông chữ Google,
Google Settings,Cài đặt Google,
Google Sheets URL is invalid or not publicly accessible.,URL Google Trang tính không hợp lệ hoặc không thể truy cập công khai.,
"Google Sheets URL must end with ""gid={number}"". Copy and paste the URL from the browser address bar and try again.",URL Google Trang tính phải kết thúc bằng &quot;gid = {number}&quot;. Sao chép và dán URL từ thanh địa chỉ của trình duyệt và thử lại.,
Google Snippet Preview,Xem trước đoạn mã Google,
Grant Type,Loại trợ cấp,
Green,Xanh,
Group,Nhóm,
Group By,Nhóm theo,
Group By Based On,Nhóm dựa trên,
Group By Type,Nhóm theo loại,
Group By field is required to create a dashboard chart,Nhóm theo trường là bắt buộc để tạo biểu đồ bảng điều khiển,
Group Node,Nhóm Node,
HH:mm,HH: mm,
HH:mm:ss,HH: mm: ss,
HTML,HTML,
HTML Editor,Trình chỉnh sửa HTML,
HTML Page,Trang HTML,
HTML for header section. Optional,HTML cho phần tiêu đề. Không bắt buộc,
HTML with jinja support,HTML có hỗ trợ jinja,
Half,Một nửa,
Half Day,Nửa ngày,
Half Yearly,Nửa năm,
Half-yearly,Nửa năm,
Has  Attachment,có tập tin đính kèm,
Has Attachments,Có tệp đính kèm,
Has Domain,Có miền,
Has Role,có vai trò,
Has Web View,Có thể xem trên web,
Have an account? Login,Có một tài khoản? Đăng nhập,
Header,Phần đầu,
Header HTML,Tiêu đề HTML,
Header HTML set from attachment {0},HTML tiêu đề được đặt từ tệp đính kèm {0},
Header and Breadcrumbs,Header và Breadcrumbs,
Headers,Tiêu đề,
Heading,Đề mục,
Heatmap,Bản đồ nhiệt,
Hello,xin chào,
Help,Trợ giúp,
Help Article,Điều khoản trợ giúp,
Help Articles,Các điều khoản trợ giúp,
Help Category,Phân loại trợ giúp,
Help Dropdown,Trợ giúp thả xuống,
Help HTML,Giúp đỡ HTML,
Help on Search,Giúp đỡ về Tìm kiếm,
Helvetica,Helvetica,
Hi {0},Xin chào {0},
Hidden,Ẩn,
Hide,Ẩn giấu,
Hide Block,Ẩn khối,
Hide Border,Ẩn đường viền,
Hide CTA,Ẩn CTA,
Hide Copy,Ẩn sao chép,
Hide Custom DocTypes and Reports,Ẩn các loại tài liệu và báo cáo tùy chỉnh,
Hide Days,Ẩn ngày,
Hide Login,Ẩn thông tin đăng nhập,
Hide Seconds,Ẩn Giây,
Hide Standard Menu,Hide chuẩn đơn,
Hide Weekends,Ẩn các ngày cuối tuần,
Hide details,Ẩn chi tiết,
Hide footer in auto email reports,Ẩn chân trang trong báo cáo email tự động,
High,Cao,
Higher priority rule will be applied first,Quy tắc ưu tiên cao hơn sẽ được áp dụng đầu tiên,
Highlight,Điểm nổi bật,
"Hint: Include symbols, numbers and capital letters in the password","Gợi ý: Bao gồm các ký hiệu, số và chữ hoa trong mật khẩu",
Home,Trang Chủ,
Home Page,Trang chủ,
Home Settings,Cài đặt nhà,
Home/Test Folder 1,Trang chủ / kiểm tra thư mục 1,
Home/Test Folder 1/Test Folder 3,Trang chủ / Kiểm tra Thư mục 1 / Kiểm tra thư mục 3,
Home/Test Folder 2,Trang chủ / kiểm tra Thư mục 2,
Hourly,Hàng giờ,
Hourly Long,Hàng giờ dài,
Hourly rate limit for generating password reset links,Giới hạn tốc độ hàng giờ để tạo liên kết đặt lại mật khẩu,
"How should this currency be formatted? If not set, will use system defaults","Loại tiền tệ này được định dạng ra sao ? Nếu không thiết lập, hệ thống sẽ quay về mặc định",
ID,ID,D
ID (name) of the entity whose property is to be set,ID (tên) của đơn vị có tài sản được thiết lập,
IP Address,Địa chỉ IP,
Icon,Biểu tượng,
Icon will appear on the button,Biểu tượng sẽ xuất hiện trên nút,
Identity Details,Thông tin Nhận dạng,
Idx,Idx,
"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Nếu Áp dụng Quyền Người Sử Dụng Nghiêm Trọng được kiểm tra và Quyền của Người Dùng được định nghĩa cho một DocType cho Người dùng, thì tất cả các tài liệu có giá trị của liên kết trống, sẽ không được hiển thị cho Người dùng đó",
If Checked workflow status will not override status in list view,Nếu tình trạng công việc đã được kiểm tra sẽ không ghi đè lên trạng thái trong danh sách,
If Owner,Nếu chủ,
"If a Role does not have access at Level 0, then higher levels are meaningless.","Nếu một vai trò không có quyền truy cập ở cấp độ 0, sau đó cấp độ cao hơn là vô nghĩa.",
"If checked, all other workflows become inactive.","Nếu được kiểm tra, tất cả các công việc khác trở nên không hoạt động.",
"If checked, users will not see the Confirm Access dialog.","Nếu được kiểm tra, người dùng sẽ không thấy hộp thoại xác nhận truy cập.",
"If disabled, this role will be removed from all users.","Nếu vô hiệu hóa, vai trò này sẽ được gỡ bỏ khỏi tất cả người dùng.",
"If enabled,  user can login from any IP Address using Two Factor Auth, this can also be set for all users in System Settings","Nếu được bật, người dùng có thể đăng nhập từ bất kỳ Địa chỉ IP nào bằng Xác thực hai yếu tố, điều này cũng có thể được đặt cho tất cả người dùng trong Cài đặt hệ thống",
"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Nếu được bật, tất cả người dùng có thể đăng nhập từ bất kỳ Địa chỉ IP nào bằng cách sử dụng Xác thực hai yếu tố. Điều này cũng có thể được thiết lập chỉ dành cho người dùng cụ thể trong trang người dùng",
"If enabled, changes to the document are tracked and shown in timeline","Nếu được bật, các thay đổi đối với tài liệu sẽ được theo dõi và hiển thị trong dòng thời gian",
"If enabled, document views are tracked, this can happen multiple times","Nếu được bật, chế độ xem tài liệu được theo dõi, điều này có thể xảy ra nhiều lần",
"If enabled, the document is marked as seen, the first time a user opens it","Nếu được bật, tài liệu được đánh dấu là đã thấy, lần đầu tiên người dùng mở nó",
"If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.","Nếu được bật, thông báo sẽ hiển thị trong menu thả xuống thông báo ở góc trên cùng bên phải của thanh điều hướng.",
"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.","Nếu được bật, độ mạnh của mật khẩu sẽ được thi hành dựa trên giá trị điểm mật khẩu tối thiểu. một giá trị bằng 2 trở nên mạnh ở mức trung bình và bằng 4 là rất mạnh",
"If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth","Nếu được bật, người dùng đăng nhập từ Địa chỉ IP bị hạn chế sẽ không được nhắc về Xác thực hai yếu tố",
"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Nếu được bật, người dùng sẽ được thông báo mỗi khi họ đăng nhập. Nếu không được kích hoạt, người dùng sẽ chỉ được thông báo một lần.",
If non standard port (e.g. 587),Nếu cổng phi tiêu chuẩn (ví dụ 587),
"If non standard port (e.g. 587). If on Google Cloud, try port 2525.","Nếu cổng không chuẩn (ví dụ 587). Nếu trên Google Cloud, hãy thử cổng 2525.",
"If non-standard port (e.g. POP3: 995/110, IMAP: 993/143)","Nếu cổng không chuẩn (ví dụ: POP3: 995/110, IMAP: 993/143)",
"If not set, the currency precision will depend on number format","Nếu không được đặt, độ chính xác tiền tệ sẽ phụ thuộc vào định dạng số",
"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","Nếu người dùng có bất kỳ vai trò nào được kiểm tra, sau đó người dùng sẽ trở thành một ""người dùng hệ thống"". ""Người dùng hệ thống"" có quyền truy cập vào các máy tính để bàn",
"If these instructions where not helpful, please add in your suggestions on GitHub Issues.","Nếu những chỉ dẫn không hữu ích, hãy thêm vào đề xuất của bạn về các vấn đề GitHub.",
If user is the owner,Nếu người dùng là chủ sở hữu,
"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","Nếu bạn đang chờ cập nhật, vui lòng chọn ""Overwrite"" hàng khác hiện tại sẽ không bị xóa.",
"If you are uploading new records, ""Naming Series"" becomes mandatory, if present.","Nếu bạn đang tải lên bản ghi mới, ""Đặt tên Series"" trở thành bắt buộc, nếu có.",
"If you are uploading new records, leave the ""name"" (ID) column blank.","Nếu bạn đang tải lên bản ghi mới, để trống ""tên"" (ID) cột trống",
"If you set this, this Item will come in a drop-down under the selected parent.","Nếu bạn thiết lập này, khoản này sẽ đến trong một thả xuống dưới mẫu gốc được lựa chọn.",
"If you think this is unauthorized, please change the Administrator password.","Nếu bạn nghĩ rằng điều này là không được phép, hãy thay đổi mật khẩu quản trị.",
"If your data is in HTML, please copy paste the exact HTML code with the tags.","Nếu dữ liệu của bạn trong HTML, hãy sao chép và dán mã HTML chính xác với các thẻ.",
Ignore User Permissions,Bỏ qua tài Quyền,
Ignore XSS Filter,Bỏ qua bộ lọc,
Ignore attachments over this size,Bỏ qua file đính kèm vượt quá kích thước này,
Ignored Apps,Ứng dụng bị Bỏ qua,
Illegal Access Token. Please try again,Truy cập thông báo bất hợp pháp. Vui lòng thử lại,
Illegal Document Status for {0},Trạng thái tài liệu bất hợp pháp cho {0},
Illegal SQL Query,Truy vấn SQL bất hợp pháp,
Image,Hình,
Image Field,hình ảnh Dòng,
Image Link,Liên kết hình ảnh,
Image View,Xem hình ảnh,
Image field must be a valid fieldname,trường hình ảnh phải là một trường tên hợp lệ,
Image field must be of type Attach Image,trường hình ảnh phải được loại Đính kèm hình ảnh,
Images,Hình ảnh,
Implicit,ngầm,
Import,Nhập khẩu,
Import Email From,Nhập Email Từ,
Import File,Nhập tệp,
Import File Errors and Warnings,Nhập lỗi và cảnh báo tệp,
Import Log,Nhập khẩu Đăng nhập,
Import Log Preview,Nhập nhật ký xem trước,
Import Preview,Xem trước nhập,
Import Progress,Tiến độ nhập khẩu,
Import Subscribers,Nhập vào những người đăng ký,
Import Type,Loại nhập khẩu,
Import Warnings,Cảnh báo nhập khẩu,
Import Zip,Nhập Zip,
Import from Google Sheets,Nhập từ Google Trang tính,
"Import template should be of type .csv, .xlsx or .xls","Mẫu nhập phải là loại .csv, .xlsx hoặc .xls",
Import template should contain a Header and atleast one row.,Mẫu nhập phải chứa một Tiêu đề và ít nhất một hàng.,
Importing {0} of {1},Nhập {0} trong số {1},
"Importing {0} of {1}, {2}","Nhập {0} trong số {1}, {2}",
In,Trong,
In Days,Trong ngày,
In Filter,Bộ lọc trong,
In Global Search,Trong Tìm kiếm Toàn cầu,
In Grid View,Trong tầm nhìn mạng lưới,
In List View,Trong xem danh sách,
In Preview,Trong bản xem trước,
In Progress,Trong tiến trình,
In Reply To,Trong Phản hồi tới,
In Standard Filter,Trong tiêu chuẩn bộ lọc,
In points. Default is 9.,Trong điểm. Mặc định là 9.,
In seconds,Trong vài giây,
Inactive,Không hoạt động,
Inbox,Hộp thư đến,
Inbox User,Người dùng hộp thư đến,
Include Search in Top Bar,Bao gồm tìm kiếm trong thanh trên cùng,
Include Theme from Apps,Bao gồm Chủ đề từ Ứng dụng,
Include Web View Link in Email,Gửi tài liệu liên kết Web View trong email,
Include indentation,Bao gồm thụt,
"Include symbols, numbers and capital letters in the password","Bao gồm các ký hiệu, số và chữ hoa trong mật khẩu",
Incoming email account not correct,địa chỉ email gửi đến không chính xác,
Incomplete login details,Chi tiết đăng nhập không đầy đủ,
Incorrect Configuration,Cấu hình không chính xác,
Incorrect URL,URL không chính xác,
Incorrect User or Password,Người dùng hoặc mật khẩu không chính xác,
Incorrect Verification code,Mã xác minh không chính xác,
Index,Mục lục,
Index Web Pages for Search,Lập chỉ mục các trang web cho tìm kiếm,
Indicator,chỉ số,
Indicator Color,Màu chỉ thị,
Info,Thông tin,
Info:,Thông tin:,
Initial Sync Count,Tính toán đồng bộ ban đầu,
InnoDB,InnoDB,
Insert,Chèn,
Insert Above,Chèn lên trên,
Insert After,Chèn sau,
Insert After cannot be set as {0},Chèn Sau khi không thể được thiết lập như là {0},
"Insert After field '{0}' mentioned in Custom Field '{1}', with label '{2}', does not exist","Chèn Sau trường &#39;{0}&#39; đề cập trong trường tùy chỉnh &#39;{1}&#39;, với nhãn &#39;{2}&#39;, không tồn tại",
